iteration, error, time, P-term, I-term, D-term, left PWM, right PWM
415, -507, 2112915.0, -16.9, 0, -130.5, 0, 70
416, -474, 2118010.0, -15.8, 0, 74.25, 70, 11.55
417, -392, 2123067.0, -13.0666666667, 0, 184.5, 70, 0
418, -788, 2128093.0, -26.2666666667, 0, -891.0, 0, 70
419, -676, 2133226.0, -22.5333333333, 0, 252.0, 70, 0
420, -611, 2138305.0, -20.3666666667, 0, 146.25, 70, 0
421, -785, 2143404.0, -26.1666666667, 0, -391.5, 0, 70
422, -655, 2148490.0, -21.8333333333, 0, 292.5, 70, 0
423, -621, 2153555.0, -20.7, 0, 76.5, 70, 14.2
424, -600, 2158720.0, -20.0, 0, 47.25, 70, 42.75
425, -780, 2163721.0, -26.0, 0, -405.0, 0, 70
426, -695, 2168850.0, -23.1666666667, 0, 191.25, 70, 0
427, -614, 2173928.0, -20.4666666667, 0, 182.25, 70, 0
428, -576, 2178993.0, -19.2, 0, 85.5, 70, 3.7
429, -771, 2184104.0, -25.7, 0, -438.75, 0, 70
430, -578, 2189225.0, -19.2666666667, 0, 434.25, 70, 0
431, -445, 2194317.0, -14.8333333333, 0, 299.25, 70, 0
432, -690, 2199341.0, -23.0, 0, -551.25, 0, 70
433, -834, 2204474.0, -27.8, 0, -324.0, 0, 70
434, -749, 2209526.0, -24.9666666667, 0, 191.25, 70, 0
435, -721, 2214681.0, -24.0333333333, 0, 63.0, 70, 31.0333333333
436, -717, 2219676.0, -23.9, 0, 9.0, 55.1, 70
437, -745, 2224784.0, -24.8333333333, 0, -63.0, 0, 70
438, -582, 2229893.0, -19.4, 0, 366.75, 70, 0
439, -813, 2234964.0, -27.1, 0, -519.75, 0, 70
440, -840, 2240056.0, -28.0, 0, -60.75, 0, 70
441, -765, 2245100.0, -25.5, 0, 168.75, 70, 0
442, -1077, 2250185.0, -35.9, 0, -702.0, 0, 70
443, -1306, 2255288.0, -43.5333333333, 0, -515.25, 0, 70
444, -1229, 2260425.0, -40.9666666667, 0, 173.25, 70, 0
445, -1094, 2265499.0, -36.4666666667, 0, 303.75, 70, 0
446, -1297, 2270564.0, -43.2333333333, 0, -456.75, 0, 70
447, -1299, 2275668.0, -43.3, 0, -4.5, 22.2, 70
448, -1522, 2280733.0, -50.7333333333, 0, -501.75, 0, 70
449, -1414, 2285778.0, -47.1333333333, 0, 243.0, 70, 0
450, -1261, 2290845.0, -42.0333333333, 0, 344.25, 70, 0
451, -1273, 2295960.0, -42.4333333333, 0, -27.0, 0.566666666667, 70
452, -1287, 2301066.0, -42.9, 0, -31.5, 0, 70
453, -1356, 2306184.0, -45.2, 0, -155.25, 0, 70
454, -1369, 2311165.0, -45.6333333333, 0, -29.25, 0, 70
455, -1430, 2316334.0, -47.6666666667, 0, -137.25, 0, 70
456, -1575, 2321431.0, -52.5, 0, -326.25, 0, 70
457, -1806, 2326452.0, -60.2, 0, -519.75, 0, 70
458, -1623, 2331554.0, -54.1, 0, 411.75, 70, 0
459, -1689, 2336642.0, -56.3, 0, -148.5, 0, 70
460, -1438, 2341754.0, -47.9333333333, 0, 564.75, 70, 0
461, -1151, 2346813.0, -38.3666666667, 0, 645.75, 70, 0
462, -1448, 2351878.0, -48.2666666667, 0, -668.25, 0, 70
463, -1287, 2357001.0, -42.9, 0, 362.25, 70, 0
464, -1213, 2362039.0, -40.4333333333, 0, 166.5, 70, 0
465, -1126, 2367135.0, -37.5333333333, 0, 195.75, 70, 0
466, -911, 2372191.0, -30.3666666667, 0, 483.75, 70, 0
467, -886, 2377288.0, -29.5333333333, 0, 56.25, 70, 43.2833333333
468, -1122, 2382390.0, -37.4, 0, -531.0, 0, 70
469, -1109, 2387502.0, -36.9666666667, 0, 29.25, 62.2833333333, 70
470, -1066, 2392646.0, -35.5333333333, 0, 96.75, 70, 8.78333333333
471, -1022, 2397677.0, -34.0666666667, 0, 99.0, 70, 5.06666666667
472, -1535, 2402772.0, -51.1666666667, 0, -1154.25, 0, 70
473, -1931, 2407807.0, -64.3666666667, 0, -891.0, 0, 70
474, -1791, 2412949.0, -59.7, 0, 315.0, 70, 0
475, -1934, 2417994.0, -64.4666666667, 0, -321.75, 0, 70
476, -1790, 2423169.0, -59.6666666667, 0, 324.0, 70, 0
477, -1856, 2428186.0, -61.8666666667, 0, -148.5, 0, 70
478, -2000, 2433269.0, -66.6666666667, 0, -324.0, 0, 70
479, -1651, 2438324.0, -55.0333333333, 0, 785.25, 70, 0
480, -1896, 2443443.0, -63.2, 0, -551.25, 0, 70
481, -1521, 2448487.0, -50.7, 0, 843.75, 70, 0
482, -1588, 2453565.0, -52.9333333333, 0, -150.75, 0, 70
483, -1529, 2458632.0, -50.9666666667, 0, 132.75, 70, 0
484, -1269, 2463748.0, -42.3, 0, 585.0, 70, 0
485, -1187, 2468818.0, -39.5666666667, 0, 184.5, 70, 0
486, -1274, 2473915.0, -42.4666666667, 0, -195.75, 0, 70
487, -1190, 2479034.0, -39.6666666667, 0, 189.0, 70, 0
488, -1342, 2484082.0, -44.7333333333, 0, -342.0, 0, 70
489, -1713, 2489156.0, -57.1, 0, -834.75, 0, 70
490, -1478, 2494346.0, -49.2666666667, 0, 528.75, 70, 0
491, -1454, 2499383.0, -48.4666666667, 0, 54.0, 70, 64.4666666667
492, -1631, 2504494.0, -54.3666666667, 0, -398.25, 0, 70
493, -1856, 2509534.0, -61.8666666667, 0, -506.25, 0, 70
494, -1469, 2514618.0, -48.9666666667, 0, 870.75, 70, 0
495, -1490, 2519669.0, -49.6666666667, 0, -47.25, 0, 70
496, -1471, 2524765.0, -49.0333333333, 0, 42.75, 63.7166666667, 70
497, -1745, 2529889.0, -58.1666666667, 0, -616.5, 0, 70
498, -1386, 2534993.0, -46.2, 0, 807.75, 70, 0
499, -1584, 2539999.0, -52.8, 0, -445.5, 0, 70
500, -1188, 2545086.0, -39.6, 0, 891.0, 70, 0
501, -1243, 2550214.0, -41.4333333333, 0, -123.75, 0, 70
502, -1303, 2555327.0, -43.4333333333, 0, -135.0, 0, 70
503, -1309, 2560376.0, -43.6333333333, 0, -13.5, 12.8666666667, 70
504, -1528, 2565476.0, -50.9333333333, 0, -492.75, 0, 70
505, -1383, 2570517.0, -46.1, 0, 326.25, 70, 0
506, -1505, 2575584.0, -50.1666666667, 0, -274.5, 0, 70
507, -1498, 2580704.0, -49.9333333333, 0, 15.75, 35.8166666667, 70
508, -1393, 2585840.0, -46.4333333333, 0, 236.25, 70, 0
509, -1450, 2590910.0, -48.3333333333, 0, -128.25, 0, 70
510, -1340, 2595971.0, -44.6666666667, 0, 247.5, 70, 0
511, -1189, 2601070.0, -39.6333333333, 0, 339.75, 70, 0
512, -1084, 2606141.0, -36.1333333333, 0, 236.25, 70, 0
513, -886, 2611208.0, -29.5333333333, 0, 445.5, 70, 0
514, -1026, 2616292.0, -34.2, 0, -315.0, 0, 70
515, -686, 2621391.0, -22.8666666667, 0, 765.0, 70, 0
516, -726, 2626482.0, -24.2, 0, -90.0, 0, 70
517, -693, 2631573.0, -23.1, 0, 74.25, 70, 18.85
518, -1000, 2636609.0, -33.3333333333, 0, -690.75, 0, 70
519, -589, 2641757.0, -19.6333333333, 0, 924.75, 70, 0
520, -847, 2646849.0, -28.2333333333, 0, -580.5, 0, 70
521, -807, 2651952.0, -26.9, 0, 90.0, 70, 6.9
522, -1065, 2657024.0, -35.5, 0, -580.5, 0, 70
523, -703, 2662074.0, -23.4333333333, 0, 814.5, 70, 0
524, -733, 2667141.0, -24.4333333333, 0, -67.5, 0, 70
525, -607, 2672221.0, -20.2333333333, 0, 283.5, 70, 0
526, -597, 2677333.0, -19.9, 0, 22.5, 70, 67.4
527, -469, 2682403.0, -15.6333333333, 0, 288.0, 70, 0
528, -500, 2687506.0, -16.6666666667, 0, -69.75, 0, 70
529, -418, 2692593.0, -13.9333333333, 0, 184.5, 70, 0
530, -406, 2697673.0, -13.5333333333, 0, 27.0, 70, 56.5333333333
531, -331, 2702805.0, -11.0333333333, 0, 168.75, 70, 0
532, -423, 2707840.0, -14.1, 0, -207.0, 0, 70
533, -378, 2712938.0, -12.6, 0, 101.25, 70, 0
534, -349, 2718008.0, -11.6333333333, 0, 65.25, 70, 16.3833333333
535, -416, 2723142.0, -13.8666666667, 0, -150.75, 0, 70
536, -428, 2728218.0, -14.2666666667, 0, -27.0, 28.7333333333, 70
537, -361, 2733253.0, -12.0333333333, 0, 150.75, 70, 0
538, -361, 2738323.0, -12.0333333333, 0, 0.0, 57.9666666667, 70
539, -365, 2743445.0, -12.1666666667, 0, -9.0, 48.8333333333, 70
540, -436, 2748557.0, -14.5333333333, 0, -159.75, 0, 70
541, -422, 2753587.0, -14.0666666667, 0, 31.5, 70, 52.5666666667
542, -333, 2758728.0, -11.1, 0, 200.25, 70, 0
543, -281, 2763809.0, -9.36666666667, 0, 117.0, 70, 0
544, -205, 2768867.0, -6.83333333333, 0, 171.0, 70, 0
545, -200, 2773984.0, -6.66666666667, 0, 11.25, 70, 65.4166666667
546, -212, 2779066.0, -7.06666666667, 0, -27.0, 35.9333333333, 70
547, -169, 2784183.0, -5.63333333333, 0, 96.75, 70, 0
548, -212, 2789180.0, -7.06666666667, 0, -96.75, 0, 70
549, -188, 2794388.0, -6.26666666667, 0, 54.0, 70, 22.2666666667
550, -228, 2799371.0, -7.6, 0, -90.0, 0, 70
551, -263, 2804507.0, -8.76666666667, 0, -78.75, 0, 70
552, -310, 2809527.0, -10.3333333333, 0, -105.75, 0, 70
553, -255, 2814659.0, -8.5, 0, 123.75, 70, 0
554, -226, 2819725.0, -7.53333333333, 0, 65.25, 70, 12.2833333333
555, -160, 2824821.0, -5.33333333333, 0, 148.5, 70, 0
556, -350, 2829891.0, -11.6666666667, 0, -427.5, 0, 70
557, -519, 2834968.0, -17.3, 0, -380.25, 0, 70
558, -384, 2840009.0, -12.8, 0, 303.75, 70, 0
559, -135, 2845098.0, -4.5, 0, 560.25, 70, 0
560, -272, 2850195.0, -9.06666666667, 0, -308.25, 0, 70
561, -316, 2855283.0, -10.5333333333, 0, -99.0, 0, 70
562, -310, 2860411.0, -10.3333333333, 0, 13.5, 70, 66.8333333333
563, -240, 2865447.0, -8.0, 0, 157.5, 70, 0
564, -295, 2870536.0, -9.83333333333, 0, -123.75, 0, 70
565, -326, 2875642.0, -10.8666666667, 0, -69.75, 0, 70
566, -402, 2880725.0, -13.4, 0, -171.0, 0, 70
567, -394, 2885783.0, -13.1333333333, 0, 18.0, 70, 65.1333333333
568, -372, 2890898.0, -12.4, 0, 49.5, 70, 32.9
569, -448, 2895991.0, -14.9333333333, 0, -171.0, 0, 70
570, -366, 2901046.0, -12.2, 0, 184.5, 70, 0
571, -257, 2906099.0, -8.56666666667, 0, 245.25, 70, 0
572, -466, 2911153.0, -15.5333333333, 0, -470.25, 0, 70
573, -296, 2916268.0, -9.86666666667, 0, 382.5, 70, 0
574, -336, 2921345.0, -11.2, 0, -90.0, 0, 70
575, -290, 2926481.0, -9.66666666667, 0, 103.5, 70, 0
576, -401, 2931546.0, -13.3666666667, 0, -249.75, 0, 70
577, -238, 2936619.0, -7.93333333333, 0, 366.75, 70, 0
578, -277, 2941698.0, -9.23333333333, 0, -87.75, 0, 70
579, -138, 2946780.0, -4.6, 0, 312.75, 70, 0
580, -349, 2951837.0, -11.6333333333, 0, -474.75, 0, 70
581, -400, 2956950.0, -13.3333333333, 0, -114.75, 0, 70
582, -164, 2962047.0, -5.46666666667, 0, 531.0, 70, 0
583, -377, 2967134.0, -12.5666666667, 0, -479.25, 0, 70
584, -366, 2972236.0, -12.2, 0, 24.75, 70, 57.45
585, -333, 2977263.0, -11.1, 0, 74.25, 70, 6.85
586, -143, 2982382.0, -4.76666666667, 0, 427.5, 70, 0
587, -273, 2987426.0, -9.1, 0, -292.5, 0, 70
588, -270, 2992538.0, -9.0, 0, 6.75, 67.75, 70
589, -198, 2997659.0, -6.6, 0, 162.0, 70, 0
590, -238, 3002785.0, -7.93333333333, 0, -90.0, 0, 70
591, -289, 3007846.0, -9.63333333333, 0, -114.75, 0, 70
592, -201, 3012945.0, -6.7, 0, 198.0, 70, 0
593, -94, 3018013.0, -3.13333333333, 0, 240.75, 70, 0
594, -127, 3023147.0, -4.23333333333, 0, -74.25, 0, 70
595, -41, 3028222.0, -1.36666666667, 0, 193.5, 70, 0
596, -80, 3033295.0, -2.66666666667, 0, -87.75, 0, 70
597, -386, 3038375.0, -12.8666666667, 0, -688.5, 0, 70
598, -141, 3043469.0, -4.7, 0, 551.25, 70, 0
599, -199, 3048500.0, -6.63333333333, 0, -130.5, 0, 70
600, -218, 3053601.0, -7.26666666667, 0, -42.75, 19.9833333333, 70
601, -196, 3058741.0, -6.53333333333, 0, 49.5, 70, 27.0333333333
602, -178, 3063820.0, -5.93333333333, 0, 40.5, 70, 35.4333333333
603, -176, 3068892.0, -5.86666666667, 0, 4.5, 68.6333333333, 70
604, -39, 3073970.0, -1.3, 0, 308.25, 70, 0
605, -209, 3078973.0, -6.96666666667, 0, -382.5, 0, 70
606, 102, 3084120.0, 3.4, 0, 699.75, 70, 0
607, -93, 3089202.0, -3.1, 0, -438.75, 0, 70
608, 68, 3094287.0, 2.26666666667, 0, 362.25, 70, 0
609, 150, 3099348.0, 5.0, 0, 184.5, 70, 0
610, -31, 3104430.0, -1.03333333333, 0, -407.25, 0, 70
611, -206, 3109525.0, -6.86666666667, 0, -393.75, 0, 70
612, -170, 3114672.0, -5.66666666667, 0, 81.0, 70, 0
613, -130, 3119729.0, -4.33333333333, 0, 90.0, 70, 0
614, -134, 3124836.0, -4.46666666667, 0, -9.0, 56.5333333333, 70
615, -253, 3129905.0, -8.43333333333, 0, -267.75, 0, 70
616, -318, 3135057.0, -10.6, 0, -146.25, 0, 70
617, -279, 3140096.0, -9.3, 0, 87.75, 70, 0
618, -283, 3145199.0, -9.43333333333, 0, -9.0, 51.5666666667, 70
619, -427, 3150264.0, -14.2333333333, 0, -324.0, 0, 70
620, -460, 3155405.0, -15.3333333333, 0, -74.25, 0, 70
621, -222, 3160468.0, -7.4, 0, 535.5, 70, 0
622, -456, 3165522.0, -15.2, 0, -526.5, 0, 70
623, -471, 3170650.0, -15.7, 0, -33.75, 20.55, 70
624, -413, 3175721.0, -13.7666666667, 0, 130.5, 70, 0
625, -406, 3180784.0, -13.5333333333, 0, 15.75, 70, 67.7833333333
626, -455, 3185868.0, -15.1666666667, 0, -110.25, 0, 70
627, -433, 3191037.0, -14.4333333333, 0, 49.5, 70, 34.9333333333
628, -336, 3196044.0, -11.2, 0, 218.25, 70, 0
629, -287, 3201149.0, -9.56666666667, 0, 110.25, 70, 0
630, -277, 3206249.0, -9.23333333333, 0, 22.5, 70, 56.7333333333
631, -310, 3211350.0, -10.3333333333, 0, -74.25, 0, 70
632, -380, 3216377.0, -12.6666666667, 0, -157.5, 0, 70
633, -270, 3221480.0, -9.0, 0, 247.5, 70, 0
634, -379, 3226547.0, -12.6333333333, 0, -245.25, 0, 70
635, -421, 3231648.0, -14.0333333333, 0, -94.5, 0, 70
636, -386, 3236747.0, -12.8666666667, 0, 78.75, 70, 4.11666666667
637, -410, 3241846.0, -13.6666666667, 0, -54.0, 2.33333333333, 70
638, -367, 3246911.0, -12.2333333333, 0, 96.75, 70, 0
639, -384, 3251997.0, -12.8, 0, -38.25, 18.95, 70
640, -328, 3257109.0, -10.9333333333, 0, 126.0, 70, 0
641, -248, 3262152.0, -8.26666666667, 0, 180.0, 70, 0
642, -320, 3267229.0, -10.6666666667, 0, -162.0, 0, 70
643, -364, 3272358.0, -12.1333333333, 0, -99.0, 0, 70
644, -160, 3277411.0, -5.33333333333, 0, 459.0, 70, 0
645, -139, 3282464.0, -4.63333333333, 0, 47.25, 70, 27.3833333333
646, 47, 3287519.0, 1.56666666667, 0, 418.5, 70, 0
647, -60, 3292618.0, -2.0, 0, -240.75, 0, 70
648, -189, 3297715.0, -6.3, 0, -290.25, 0, 70
649, -273, 3302892.0, -9.1, 0, -189.0, 0, 70
650, -59, 3307881.0, -1.96666666667, 0, 481.5, 70, 0
651, -168, 3312936.0, -5.6, 0, -245.25, 0, 70
652, -74, 3318088.0, -2.46666666667, 0, 211.5, 70, 0
653, -104, 3323172.0, -3.46666666667, 0, -67.5, 0, 70
654, -39, 3328271.0, -1.3, 0, 146.25, 70, 0
655, 27, 3333346.0, 0.9, 0, 148.5, 70, 0
656, 132, 3338397.0, 4.4, 0, 236.25, 70, 0
657, 192, 3343477.0, 6.4, 0, 135.0, 70, 0
658, 262, 3348560.0, 8.73333333333, 0, 157.5, 70, 0
659, 301, 3353720.0, 10.0333333333, 0, 87.75, 70, 0
660, 272, 3358787.0, 9.06666666667, 0, -65.25, 13.8166666667, 70
661, 461, 3363891.0, 15.3666666667, 0, 425.25, 70, 0
662, 384, 3368898.0, 12.8, 0, -173.25, 0, 70
663, 462, 3374098.0, 15.4, 0, 175.5, 70, 0
664, 461, 3379081.0, 15.3666666667, 0, -2.25, 70, 56.8833333333
665, 362, 3384154.0, 12.0666666667, 0, -222.75, 0, 70
666, 450, 3389274.0, 15.0, 0, 198.0, 70, 0
667, 310, 3394357.0, 10.3333333333, 0, -315.0, 0, 70
668, 238, 3399477.0, 7.93333333333, 0, -162.0, 0, 70
669, 419, 3404592.0, 13.9666666667, 0, 407.25, 70, 0
670, 306, 3409601.0, 10.2, 0, -254.25, 0, 70
671, 383, 3414687.0, 12.7666666667, 0, 173.25, 70, 0
672, 420, 3419769.0, 14.0, 0, 83.25, 70, 0
673, 451, 3424899.0, 15.0333333333, 0, 69.75, 70, 0
674, 464, 3430006.0, 15.4666666667, 0, 29.25, 70, 25.2833333333
675, 317, 3435101.0, 10.5666666667, 0, -330.75, 0, 70
676, 487, 3440115.0, 16.2333333333, 0, 382.5, 70, 0
677, 365, 3445214.0, 12.1666666667, 0, -274.5, 0, 70
678, 339, 3450317.0, 11.3, 0, -58.5, 22.8, 70
679, 329, 3455443.0, 10.9666666667, 0, -22.5, 58.4666666667, 70
680, 230, 3460476.0, 7.66666666667, 0, -222.75, 0, 70
681, 218, 3465612.0, 7.26666666667, 0, -27.0, 50.2666666667, 70
682, 179, 3470638.0, 5.96666666667, 0, -87.75, 0, 70
683, 257, 3475774.0, 8.56666666667, 0, 175.5, 70, 0
684, 186, 3480817.0, 6.2, 0, -159.75, 0, 70
685, 292, 3485947.0, 9.73333333333, 0, 238.5, 70, 0
686, 209, 3490987.0, 6.96666666667, 0, -186.75, 0, 70
687, 344, 3496131.0, 11.4666666667, 0, 303.75, 70, 0
688, 321, 3501197.0, 10.7, 0, -51.75, 28.95, 70
689, 322, 3506310.0, 10.7333333333, 0, 2.25, 70, 57.0166666667
690, 273, 3511286.0, 9.1, 0, -110.25, 0, 70
691, 193, 3516458.0, 6.43333333333, 0, -180.0, 0, 70
692, 204, 3521526.0, 6.8, 0, 24.75, 70, 38.45
693, 257, 3526580.0, 8.56666666667, 0, 119.25, 70, 0
694, 424, 3531738.0, 14.1333333333, 0, 375.75, 70, 0
695, 387, 3536775.0, 12.9, 0, -83.25, 0, 70
696, 364, 3541864.0, 12.1333333333, 0, -51.75, 30.3833333333, 70
697, 416, 3546943.0, 13.8666666667, 0, 117.0, 70, 0
698, 310, 3552075.0, 10.3333333333, 0, -238.5, 0, 70
699, 365, 3557106.0, 12.1666666667, 0, 123.75, 70, 0
700, 328, 3562235.0, 10.9333333333, 0, -83.25, 0, 70
701, 386, 3567328.0, 12.8666666667, 0, 130.5, 70, 0
702, 376, 3572400.0, 12.5333333333, 0, -22.5, 60.0333333333, 70
703, 393, 3577490.0, 13.1, 0, 38.25, 70, 18.65
704, 491, 3582540.0, 16.3666666667, 0, 220.5, 70, 0
705, 415, 3587630.0, 13.8333333333, 0, -171.0, 0, 70
706, 358, 3592707.0, 11.9333333333, 0, -128.25, 0, 70
707, 447, 3597769.0, 14.9, 0, 200.25, 70, 0
708, 361, 3603013.0, 12.0333333333, 0, -193.5, 0, 70
709, 449, 3607944.0, 14.9666666667, 0, 198.0, 70, 0
710, 357, 3613112.0, 11.9, 0, -207.0, 0, 70
711, 359, 3618145.0, 11.9666666667, 0, 4.5, 70, 53.5333333333
712, 359, 3623288.0, 11.9666666667, 0, 0.0, 70, 58.0333333333
713, 351, 3628325.0, 11.7, 0, -18.0, 63.7, 70
714, 350, 3633497.0, 11.6666666667, 0, -2.25, 70, 60.5833333333
715, 217, 3638508.0, 7.23333333333, 0, -299.25, 0, 70
716, 155, 3643555.0, 5.16666666667, 0, -139.5, 0, 70
717, 372, 3648639.0, 12.4, 0, 488.25, 70, 0
718, 172, 3653770.0, 5.73333333333, 0, -450.0, 0, 70
719, 241, 3658806.0, 8.03333333333, 0, 155.25, 70, 0
720, 122, 3663917.0, 4.06666666667, 0, -267.75, 0, 70
721, 243, 3668987.0, 8.1, 0, 272.25, 70, 0
722, 296, 3674079.0, 9.86666666667, 0, 119.25, 70, 0
723, 206, 3679170.0, 6.86666666667, 0, -202.5, 0, 70
724, 124, 3684314.0, 4.13333333333, 0, -184.5, 0, 70
725, 108, 3689353.0, 3.6, 0, -36.0, 37.6, 70
726, 31, 3694428.0, 1.03333333333, 0, -173.25, 0, 70
727, 216, 3699517.0, 7.2, 0, 416.25, 70, 0
728, 101, 3704662.0, 3.36666666667, 0, -258.75, 0, 70
729, 198, 3709706.0, 6.6, 0, 218.25, 70, 0
730, 217, 3714823.0, 7.23333333333, 0, 42.75, 70, 20.0166666667
731, 255, 3719856.0, 8.5, 0, 85.5, 70, 0
732, 212, 3724959.0, 7.06666666667, 0, -96.75, 0, 70
733, 411, 3730031.0, 13.7, 0, 447.75, 70, 0
734, 315, 3735121.0, 10.5, 0, -216.0, 0, 70
735, 334, 3740195.0, 11.1333333333, 0, 42.75, 70, 16.1166666667
736, 478, 3745263.0, 15.9333333333, 0, 324.0, 70, 0
737, 455, 3750433.0, 15.1666666667, 0, -51.75, 33.4166666667, 70
738, 380, 3755478.0, 12.6666666667, 0, -168.75, 0, 70
739, 452, 3760493.0, 15.0666666667, 0, 162.0, 70, 0
740, 388, 3765580.0, 12.9333333333, 0, -144.0, 0, 70
741, 395, 3770692.0, 13.1666666667, 0, 15.75, 70, 41.0833333333
742, 487, 3775774.0, 16.2333333333, 0, 207.0, 70, 0
743, 533, 3780905.0, 17.7666666667, 0, 103.5, 70, 0
744, 334, 3786009.0, 11.1333333333, 0, -447.75, 0, 70
745, 398, 3791018.0, 13.2666666667, 0, 144.0, 70, 0
746, 360, 3796162.0, 12.0, 0, -85.5, 0, 70
747, 257, 3801223.0, 8.56666666667, 0, -231.75, 0, 70
748, 241, 3806330.0, 8.03333333333, 0, -36.0, 42.0333333333, 70
749, 227, 3811425.0, 7.56666666667, 0, -31.5, 46.0666666667, 70
750, 189, 3816546.0, 6.3, 0, -85.5, 0, 70
751, 36, 3821624.0, 1.2, 0, -344.25, 0, 70
752, 165, 3826672.0, 5.5, 0, 290.25, 70, 0
753, 375, 3831770.0, 12.5, 0, 472.5, 70, 0
754, 409, 3836878.0, 13.6333333333, 0, 76.5, 70, 0
755, 390, 3841905.0, 13.0, 0, -42.75, 40.25, 70
756, 531, 3847064.0, 17.7, 0, 317.25, 70, 0
757, 519, 3852072.0, 17.3, 0, -27.0, 60.3, 70
758, 480, 3857141.0, 16.0, 0, -87.75, 0, 70
759, 392, 3862268.0, 13.0666666667, 0, -198.0, 0, 70
760, 418, 3867331.0, 13.9333333333, 0, 58.5, 70, 0
761, 418, 3872463.0, 13.9333333333, 0, 0.0, 70, 56.0666666667
762, 368, 3877555.0, 12.2666666667, 0, -112.5, 0, 70
763, 397, 3882615.0, 13.2333333333, 0, 65.25, 70, 0
764, 352, 3887714.0, 11.7333333333, 0, -101.25, 0, 70
765, 393, 3892806.0, 13.1, 0, 92.25, 70, 0
766, 431, 3897876.0, 14.3666666667, 0, 85.5, 70, 0
767, 346, 3902953.0, 11.5333333333, 0, -191.25, 0, 70
768, 400, 3908046.0, 13.3333333333, 0, 121.5, 70, 0
769, 409, 3913180.0, 13.6333333333, 0, 20.25, 70, 36.1166666667
770, 510, 3918193.0, 17.0, 0, 227.25, 70, 0
771, 492, 3923344.0, 16.4, 0, -40.5, 45.9, 70
772, 543, 3928370.0, 18.1, 0, 114.75, 70, 0
773, 430, 3933480.0, 14.3333333333, 0, -254.25, 0, 70
774, 398, 3938540.0, 13.2666666667, 0, -72.0, 11.2666666667, 70
775, 368, 3943628.0, 12.2666666667, 0, -67.5, 14.7666666667, 70
776, 295, 3948703.0, 9.83333333333, 0, -164.25, 0, 70
777, 419, 3953792.0, 13.9666666667, 0, 279.0, 70, 0
778, 297, 3958865.0, 9.9, 0, -274.5, 0, 70
779, 243, 3963978.0, 8.1, 0, -121.5, 0, 70
780, 246, 3969045.0, 8.2, 0, 6.75, 70, 55.05
781, 233, 3974158.0, 7.76666666667, 0, -29.25, 48.5166666667, 70
782, 368, 3979167.0, 12.2666666667, 0, 303.75, 70, 0
783, 291, 3984324.0, 9.7, 0, -173.25, 0, 70
784, 334, 3989344.0, 11.1333333333, 0, 96.75, 70, 0
785, 226, 3994426.0, 7.53333333333, 0, -243.0, 0, 70
786, 292, 3999527.0, 9.73333333333, 0, 148.5, 70, 0
787, 229, 4004620.0, 7.63333333333, 0, -141.75, 0, 70
788, 282, 4009730.0, 9.4, 0, 119.25, 70, 0
789, 511, 4014812.0, 17.0333333333, 0, 515.25, 70, 0
790, 269, 4019921.0, 8.96666666667, 0, -544.5, 0, 70
791, 355, 4024978.0, 11.8333333333, 0, 193.5, 70, 0
792, 328, 4030100.0, 10.9333333333, 0, -60.75, 20.1833333333, 70
793, 285, 4035172.0, 9.5, 0, -96.75, 0, 70
794, 257, 4040224.0, 8.56666666667, 0, -63.0, 15.5666666667, 70
795, 360, 4045315.0, 12.0, 0, 231.75, 70, 0
796, 154, 4050438.0, 5.13333333333, 0, -463.5, 0, 70
797, 82, 4055491.0, 2.73333333333, 0, -162.0, 0, 70
798, 216, 4060558.0, 7.2, 0, 301.5, 70, 0
799, 324, 4065679.0, 10.8, 0, 243.0, 70, 0
800, 267, 4070814.0, 8.9, 0, -128.25, 0, 70
801, 363, 4075860.0, 12.1, 0, 216.0, 70, 0
802, 329, 4080950.0, 10.9666666667, 0, -76.5, 4.46666666667, 70
803, 331, 4086043.0, 11.0333333333, 0, 4.5, 70, 54.4666666667
804, 311, 4091156.0, 10.3666666667, 0, -45.0, 35.3666666667, 70
805, 497, 4096196.0, 16.5666666667, 0, 418.5, 70, 0
806, 361, 4101284.0, 12.0333333333, 0, -306.0, 0, 70
807, 329, 4106377.0, 10.9666666667, 0, -72.0, 8.96666666667, 70
808, 354, 4111406.0, 11.8, 0, 56.25, 70, 1.95
809, 411, 4116486.0, 13.7, 0, 128.25, 70, 0
810, 404, 4121601.0, 13.4666666667, 0, -15.75, 67.7166666667, 70
811, 552, 4126728.0, 18.4, 0, 333.0, 70, 0
812, 357, 4131753.0, 11.9, 0, -438.75, 0, 70
813, 252, 4136812.0, 8.4, 0, -236.25, 0, 70
814, 400, 4141894.0, 13.3333333333, 0, 333.0, 70, 0
815, 417, 4146986.0, 13.9, 0, 38.25, 70, 17.85
816, 345, 4152138.0, 11.5, 0, -162.0, 0, 70
817, 209, 4157192.0, 6.96666666667, 0, -306.0, 0, 70
818, 448, 4162253.0, 14.9333333333, 0, 537.75, 70, 0
819, 411, 4167396.0, 13.7, 0, -83.25, 0.45, 70
820, 454, 4172456.0, 15.1333333333, 0, 96.75, 70, 0
821, 375, 4177560.0, 12.5, 0, -177.75, 0, 70
822, 450, 4182607.0, 15.0, 0, 168.75, 70, 0
823, 557, 4187722.0, 18.5666666667, 0, 240.75, 70, 0
