iteration, error, time, P-term, I-term, D-term, left PWM, right PWM
259, -60, 1321661.0, -1.33333333333, 0, 0, 28.6666666667, 30
260, 0, 1326936.0, 0.0, 0, 0, 30, 30.0
261, 0, 1331829.0, 0.0, 0, 0, 30, 30.0
262, 98, 1336894.0, 2.17777777778, 0, 0, 30, 27.8222222222
263, 0, 1342067.0, 0.0, 0, 0, 30, 30.0
264, -10, 1347244.0, -0.222222222222, 0, 0, 29.7777777778, 30
265, 0, 1352363.0, 0.0, 0, 0, 30, 30.0
266, 0, 1357357.0, 0.0, 0, 0, 30, 30.0
267, -83, 1362555.0, -1.84444444444, 0, 0, 28.1555555556, 30
268, 0, 1367621.0, 0.0, 0, 0, 30, 30.0
269, 61, 1372802.0, 1.35555555556, 0, 0, 30, 28.6444444444
270, 0, 1378120.0, 0.0, 0, 0, 30, 30.0
271, -87, 1383194.0, -1.93333333333, 0, 0, 28.0666666667, 30
272, 65, 1388187.0, 1.44444444444, 0, 0, 30, 28.5555555556
273, -182, 1393580.0, -4.04444444444, 0, 0, 25.9555555556, 30
274, -110, 1398467.0, -2.44444444444, 0, 0, 27.5555555556, 30
275, 82, 1403570.0, 1.82222222222, 0, 0, 30, 28.1777777778
276, -6, 1408697.0, -0.133333333333, 0, 0, 29.8666666667, 30
277, -14, 1413861.0, -0.311111111111, 0, 0, 29.6888888889, 30
278, -155, 1418994.0, -3.44444444444, 0, 0, 26.5555555556, 30
279, -51, 1424078.0, -1.13333333333, 0, 0, 28.8666666667, 30
280, 135, 1429151.0, 3.0, 0, 0, 30, 27.0
281, 230, 1434418.0, 5.11111111111, 0, 0, 30, 24.8888888889
282, 132, 1439572.0, 2.93333333333, 0, 0, 30, 27.0666666667
283, 35, 1444492.0, 0.777777777778, 0, 0, 30, 29.2222222222
284, -168, 1449551.0, -3.73333333333, 0, 0, 26.2666666667, 30
285, -233, 1454614.0, -5.17777777778, 0, 0, 24.8222222222, 30
286, -181, 1459779.0, -4.02222222222, 0, 0, 25.9777777778, 30
287, -187, 1464852.0, -4.15555555556, 0, 0, 25.8444444444, 30
288, -155, 1469931.0, -3.44444444444, 0, 0, 26.5555555556, 30
289, -184, 1475025.0, -4.08888888889, 0, 0, 25.9111111111, 30
290, -213, 1480059.0, -4.73333333333, 0, 0, 25.2666666667, 30
291, -327, 1485172.0, -7.26666666667, 0, 0, 22.7333333333, 30
292, -580, 1490257.0, -12.8888888889, 0, 0, 17.1111111111, 30
293, -301, 1496079.0, -6.68888888889, 0, 0, 23.3111111111, 30
294, -351, 1500534.0, -7.8, 0, 0, 22.2, 30
295, -446, 1505825.0, -9.91111111111, 0, 0, 20.0888888889, 30
296, -187, 1510784.0, -4.15555555556, 0, 0, 25.8444444444, 30
297, -337, 1515915.0, -7.48888888889, 0, 0, 22.5111111111, 30
298, -435, 1520976.0, -9.66666666667, 0, 0, 20.3333333333, 30
299, -97, 1526507.0, -2.15555555556, 0, 0, 27.8444444444, 30
300, -304, 1531272.0, -6.75555555556, 0, 0, 23.2444444444, 30
301, -38, 1536355.0, -0.844444444444, 0, 0, 29.1555555556, 30
302, -211, 1541520.0, -4.68888888889, 0, 0, 25.3111111111, 30
303, -349, 1546566.0, -7.75555555556, 0, 0, 22.2444444444, 30
304, -23, 1551649.0, -0.511111111111, 0, 0, 29.4888888889, 30
305, -222, 1556801.0, -4.93333333333, 0, 0, 25.0666666667, 30
306, -276, 1561693.0, -6.13333333333, 0, 0, 23.8666666667, 30
307, -199, 1566845.0, -4.42222222222, 0, 0, 25.5777777778, 30
308, -164, 1571876.0, -3.64444444444, 0, 0, 26.3555555556, 30
309, 106, 1577002.0, 2.35555555556, 0, 0, 30, 27.6444444444
310, -50, 1582052.0, -1.11111111111, 0, 0, 28.8888888889, 30
311, -179, 1587195.0, -3.97777777778, 0, 0, 26.0222222222, 30
312, -97, 1592293.0, -2.15555555556, 0, 0, 27.8444444444, 30
313, 87, 1597326.0, 1.93333333333, 0, 0, 30, 28.0666666667
314, -175, 1602446.0, -3.88888888889, 0, 0, 26.1111111111, 30
315, -169, 1607568.0, -3.75555555556, 0, 0, 26.2444444444, 30
316, -171, 1612599.0, -3.8, 0, 0, 26.2, 30
317, -201, 1617715.0, -4.46666666667, 0, 0, 25.5333333333, 30
318, 142, 1622748.0, 3.15555555556, 0, 0, 30, 26.8444444444
319, -53, 1627861.0, -1.17777777778, 0, 0, 28.8222222222, 30
320, 77, 1632972.0, 1.71111111111, 0, 0, 30, 28.2888888889
321, 105, 1637994.0, 2.33333333333, 0, 0, 30, 27.6666666667
322, 318, 1643103.0, 7.06666666667, 0, 0, 30, 22.9333333333
323, -80, 1648138.0, -1.77777777778, 0, 0, 28.2222222222, 30
324, -21, 1653297.0, -0.466666666667, 0, 0, 29.5333333333, 30
325, 0, 1658286.0, 0.0, 0, 0, 30, 30.0
326, 134, 1663485.0, 2.97777777778, 0, 0, 30, 27.0222222222
327, 44, 1668474.0, 0.977777777778, 0, 0, 30, 29.0222222222
328, 0, 1673567.0, 0.0, 0, 0, 30, 30.0
329, -67, 1678646.0, -1.48888888889, 0, 0, 28.5111111111, 30
330, -164, 1683811.0, -3.64444444444, 0, 0, 26.3555555556, 30
331, -251, 1688888.0, -5.57777777778, 0, 0, 24.4222222222, 30
332, 79, 1693917.0, 1.75555555556, 0, 0, 30, 28.2444444444
333, 140, 1699006.0, 3.11111111111, 0, 0, 30, 26.8888888889
334, 75, 1704136.0, 1.66666666667, 0, 0, 30, 28.3333333333
335, 74, 1709175.0, 1.64444444444, 0, 0, 30, 28.3555555556
336, -18, 1714303.0, -0.4, 0, 0, 29.6, 30
337, -59, 1719298.0, -1.31111111111, 0, 0, 28.6888888889, 30
338, 30, 1724578.0, 0.666666666667, 0, 0, 30, 29.3333333333
339, -17, 1729480.0, -0.377777777778, 0, 0, 29.6222222222, 30
340, 190, 1734653.0, 4.22222222222, 0, 0, 30, 25.7777777778
341, 35, 1739631.0, 0.777777777778, 0, 0, 30, 29.2222222222
342, -52, 1744749.0, -1.15555555556, 0, 0, 28.8444444444, 30
343, -136, 1749792.0, -3.02222222222, 0, 0, 26.9777777778, 30
344, -64, 1754926.0, -1.42222222222, 0, 0, 28.5777777778, 30
345, -122, 1759953.0, -2.71111111111, 0, 0, 27.2888888889, 30
346, -98, 1765071.0, -2.17777777778, 0, 0, 27.8222222222, 30
347, -75, 1770152.0, -1.66666666667, 0, 0, 28.3333333333, 30
348, -270, 1775410.0, -6.0, 0, 0, 24.0, 30
349, -164, 1780359.0, -3.64444444444, 0, 0, 26.3555555556, 30
350, -31, 1785372.0, -0.688888888889, 0, 0, 29.3111111111, 30
351, -89, 1790533.0, -1.97777777778, 0, 0, 28.0222222222, 30
352, -308, 1795564.0, -6.84444444444, 0, 0, 23.1555555556, 30
353, -102, 1800655.0, -2.26666666667, 0, 0, 27.7333333333, 30
354, -117, 1805727.0, -2.6, 0, 0, 27.4, 30
355, -355, 1810857.0, -7.88888888889, 0, 0, 22.1111111111, 30
356, -282, 1815964.0, -6.26666666667, 0, 0, 23.7333333333, 30
357, -106, 1820986.0, -2.35555555556, 0, 0, 27.6444444444, 30
358, -188, 1826146.0, -4.17777777778, 0, 0, 25.8222222222, 30
359, -259, 1831178.0, -5.75555555556, 0, 0, 24.2444444444, 30
360, -398, 1836425.0, -8.84444444444, 0, 0, 21.1555555556, 30
361, -371, 1841378.0, -8.24444444444, 0, 0, 21.7555555556, 30
362, -467, 1846499.0, -10.3777777778, 0, 0, 19.6222222222, 30
363, -423, 1851540.0, -9.4, 0, 0, 20.6, 30
364, -795, 1856616.0, -17.6666666667, 0, 0, 12.3333333333, 30
365, -1011, 1861725.0, -22.4666666667, 0, 0, 7.53333333333, 30
366, -1069, 1866788.0, -23.7555555556, 0, 0, 6.24444444444, 30
367, -948, 1871878.0, -21.0666666667, 0, 0, 8.93333333333, 30
368, -896, 1876951.0, -19.9111111111, 0, 0, 10.0888888889, 30
369, -1183, 1882106.0, -26.2888888889, 0, 0, 3.71111111111, 30
370, -1337, 1887179.0, -29.7111111111, 0, 0, 0.288888888889, 30
371, -1374, 1892290.0, -30.5333333333, 0, 0, 0, 30
372, -1479, 1897335.0, -32.8666666667, 0, 0, 0, 30
373, -1344, 1902422.0, -29.8666666667, 0, 0, 0.133333333333, 30
374, -1347, 1907644.0, -29.9333333333, 0, 0, 0.0666666666667, 30
375, -1518, 1912577.0, -33.7333333333, 0, 0, 0, 30
376, -1523, 1917695.0, -33.8444444444, 0, 0, 0, 30
377, -1348, 1922727.0, -29.9555555556, 0, 0, 0.0444444444444, 30
378, -1519, 1927876.0, -33.7555555556, 0, 0, 0, 30
379, -1526, 1932923.0, -33.9111111111, 0, 0, 0, 30
380, -1525, 1937989.0, -33.8888888889, 0, 0, 0, 30
381, -1512, 1943043.0, -33.6, 0, 0, 0, 30
382, -1471, 1948142.0, -32.6888888889, 0, 0, 0, 30
383, -1500, 1953221.0, -33.3333333333, 0, 0, 0, 30
384, -1681, 1958354.0, -37.3555555556, 0, 0, 0, 30
385, -1870, 1963462.0, -41.5555555556, 0, 0, 0, 30
386, -1635, 1968547.0, -36.3333333333, 0, 0, 0, 30
387, -1668, 1973573.0, -37.0666666667, 0, 0, 0, 30
388, -1700, 1978659.0, -37.7777777778, 0, 0, 0, 30
389, -1732, 1983788.0, -38.4888888889, 0, 0, 0, 30
390, -1737, 1988879.0, -38.6, 0, 0, 0, 30
391, -1685, 1993964.0, -37.4444444444, 0, 0, 0, 30
